City Feature,Common Name,Address,Website,Longitude,Latitude,Location
Public Art,Central Library,1000 4th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=5&item=9,-122.332967,47.606486,"(47.606486, -122.332967)"
Public Art,Meadowbrook Pond,107th St NE & 35th Ave NE,http://www.seattle.gov/arts/publicart/permanent.asp?cat=6&view=2&img=0&item=17,-122.37597,47.50729,"(47.50729, -122.37597)"
Public Art,Bitter Lake Community Center,13035 Linden Ave N,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=15,-122.34863,47.72406,"(47.72406, -122.34863)"
Public Art,Garfield Community Center,2323 E Cherry St,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=17,-122.30225,47.60775,"(47.60775, -122.30225)"
Public Art,Seattle Center,305 Harrison St,http://www.seattle.gov/arts/publicart/permanent.asp?cat=8&view=2&img=0&item=4,-122.35398,47.62208,"(47.62208, -122.35398)"
Public Art,Fire Station #10,400 S Washington St,http://www.seattle.gov/arts/publicart/permanent.asp?cat=7&view=2&img=0&item=6,-122.32873,47.60102,"(47.60102, -122.32873)"
Public Art,Columbia City Branch Library,4721 Rainier Ave S,http://www.seattle.gov/arts/publicart/permanent.asp?cat=5&view=2&img=0&item=20,-122.28688,47.55995,"(47.55995, -122.28688)"
Public Art,Northgate Branch Library,10548 5th Ave NE,http://www.seattle.gov/arts/publicart/permanent.asp?cat=5&view=2&img=0&item=23,-122.32266,47.7062,"(47.7062, -122.32266)"
Public Art,Beacon Hill Branch Library,2821 Beacon Ave S,http://www.seattle.gov/arts/publicart/permanent.asp?cat=5&view=2&img=0&item=17,-122.31141,47.57805,"(47.57805, -122.31141)"
Public Art,I-5 Colonnade Park,Beneath I-5 at E Howe St,http://www.seattle.gov/arts/publicart/permanent.asp?cat=1&view=2&img=0&item=13,-122.323,47.636,"(47.636, -122.323)"
Public Art,Myrtle Edwards Park,3130 Alaskan Way,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=1&item=1,-122.357267,47.617337,"(47.617337, -122.357267)"
Public Art,Volunteer Park,1400 E Galer St,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=1&item=5,-122.31574,47.632281,"(47.632281, -122.31574)"
Public Art,Fauntleroy Creek,Fauntleroy Wy SW and SW Henderson St,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=6&item=1,-122.392431,47.522441,"(47.522441, -122.392431)"
Public Art,Southwest Police Precinct,2300 SW Webster,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=7&item=1,-122.362049,47.53578,"(47.53578, -122.362049)"
Public Art,Southwest Police Precinct,2300 SW Webster,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=7&item=4,-122.362049,47.53578,"(47.53578, -122.362049)"
Public Art,Seattle City Hall,600 4th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=4&item=2,-122.329706,47.603773,"(47.603773, -122.329706)"
Public Art,Seattle City Hall,600 4th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=4&item=6,-122.329706,47.603773,"(47.603773, -122.329706)"
Public Art,Seattle Justice Center,600 5th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=4&item=9,-122.329188,47.604205,"(47.604205, -122.329188)"
Public Art,Seattle Justice Center,600 5th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=4&item=14,-122.329188,47.604205,"(47.604205, -122.329188)"
Public Art,Delridge Community Center,4501 Delridge Wy SW,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=2&item=3,-122.364111,47.56309,"(47.56309, -122.364111)"
Public Art,Delridge Community Center,4501 Delridge Wy SW,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=2&item=7,-122.364111,47.56309,"(47.56309, -122.364111)"
Public Art,Central Library,1000 4th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=5&item=4,-122.332967,47.606486,"(47.606486, -122.332967)"
Public Art,Central Library,1000 4th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=5&item=7,-122.332967,47.606486,"(47.606486, -122.332967)"
Public Art,Southpart Branch Library,8604 8th Ave S,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=5&item=2,-122.322595,47.526265,"(47.526265, -122.322595)"
Public Art,Green Lake Community Center,7201 E Green Lake Dr N,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=52,-122.326117,47.68036,"(47.68036, -122.326117)"
Public Art,Yesler Community Center,917 E Yesler Wy,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=30,-122.31986,47.60153,"(47.60153, -122.31986)"
Public Art,Rainier Community Center,4600 38th Ave S,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=31,-122.28435,47.56154,"(47.56154, -122.28435)"
Public Art,Rainier Community Center,4600 38th Ave S,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=32,-122.28435,47.56154,"(47.56154, -122.28435)"
Public Art,Rainier Community Center,4600 38th Ave S,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=33,-122.28435,47.56154,"(47.56154, -122.28435)"
Public Art,Kreielsheimer Promenade At Mccaw Hall,321 Mercer St,http://www.seattle.gov/arts/publicart/permanent.asp?cat=8&view=2&img=0&item=4,-122.35143,47.62395,"(47.62395, -122.35143)"
Public Art,Lake City,12301 Lake City Wy NE,http://www.seattle.gov/arts/publicart/permanent.asp?cat=9&view=2&img=0&item=4,-122.29621,47.71806,"(47.71806, -122.29621)"
Public Art,International District Branch Library,713 8th Ave S,http://www.seattle.gov/arts/publicart/permanent.asp?cat=5&view=2&img=0&item=12,-122.32283,47.59625,"(47.59625, -122.32283)"
Public Art,Columbia Public Health Center,4400 37th Ave S,http://www.seattle.gov/arts/publicart/permanent.asp?cat=4&view=2&img=0&item=17,-122.28572,47.56364,"(47.56364, -122.28572)"
Public Art,Fire Station #10,400 S Washington St,http://www.seattle.gov/arts/publicart/permanent.asp?cat=7&view=2&img=0&item=5,-122.32873,47.60102,"(47.60102, -122.32873)"
Public Art,Fire Station #10,400 S Washington St,http://www.seattle.gov/arts/publicart/permanent.asp?cat=7&view=2&img=0&item=7,-122.32873,47.60102,"(47.60102, -122.32873)"
Public Art,Montlake Community Center,1618 E Calhoun St,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=10,-122.30995,47.6417,"(47.6417, -122.30995)"
Public Art,Southwest Community Center,2801 SW Thistle St,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=9,-122.36918,47.52801,"(47.52801, -122.36918)"
Public Art,Laurelhurst Community Center,4554 NE 41st St,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=8,-122.27793,47.65915,"(47.65915, -122.27793)"
Public Art,Lake City Branch Library,12501 28th Ave NE,http://www.seattle.gov/arts/publicart/permanent.asp?cat=5&view=2&img=0&item=22,-122.29809,47.71986,"(47.71986, -122.29809)"
Public Art,Greenwood Branch Library,8016 Greenwood Ave N,http://www.seattle.gov/arts/publicart/permanent.asp?cat=5&view=2&img=0&item=21,-122.35496,47.6875,"(47.6875, -122.35496)"
Public Art,Capitol Hill Branch Library,425 Harvard Ave E,http://www.seattle.gov/arts/publicart/permanent.asp?cat=5&view=2&img=0&item=13,-122.32245,47.62291,"(47.62291, -122.32245)"
Public Art,Ballard Branch Library,5614 22nd Ave NW,http://www.seattle.gov/arts/publicart/permanent.asp?cat=5&view=2&img=0&item=14,-122.3842,47.66984,"(47.66984, -122.3842)"
Public Art,Ballard Branch Library,5614 22nd Ave NW,http://www.seattle.gov/arts/publicart/permanent.asp?cat=5&view=2&img=0&item=17,-122.3842,47.66984,"(47.66984, -122.3842)"
Public Art,Beacon Hill Branch Library,2821 Beacon Ave S,http://www.seattle.gov/arts/publicart/permanent.asp?cat=5&view=2&img=0&item=16,-122.31141,47.57805,"(47.57805, -122.31141)"
Public Art,Broadview Branch Library,12755 Greenwood Ave N,http://www.seattle.gov/arts/publicart/permanent.asp?cat=5&view=2&img=0&item=18,-122.35603,47.723,"(47.723, -122.35603)"
Public Art,Broadview Branch Library,12755 Greenwood Ave N,http://www.seattle.gov/arts/publicart/permanent.asp?cat=5&view=2&img=0&item=19,-122.35603,47.723,"(47.723, -122.35603)"
Public Art,Warren G. Magnuson Park,6550 Sand Point Wy NE,http://www.seattle.gov/arts/publicart/permanent.asp?cat=1&view=2&img=0&item=11,-122.26355,47.6762,"(47.6762, -122.26355)"
Public Art,Sam Smith Park,1400 K L King JR WAY S,http://www.seattle.gov/arts/publicart/permanent.asp?cat=1&view=2&img=0&item=12,-122.29672,47.59058,"(47.59058, -122.29672)"
Public Art,Fremont Ave N & N 34th St,Fremont Ave N & N 34th St,http://www.seattle.gov/arts/publicart/permanent.asp?cat=3&view=2&img=0&item=9,-122.34975,47.64959,"(47.64959, -122.34975)"
Public Art,Bitter Lake Community Center,13035 Linden Ave N,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=11,-122.34863,47.72406,"(47.72406, -122.34863)"
Public Art,Bitter Lake Community Center,13035 Linden Ave N,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=13,-122.34863,47.72406,"(47.72406, -122.34863)"
Public Art,Bitter Lake Community Center,13035 Linden Ave N,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=14,-122.34863,47.72406,"(47.72406, -122.34863)"
Public Art,Longfellow Creek Trail,26th Ave SW & SW Genesee St,http://www.seattle.gov/arts/publicart/permanent.asp?cat=3&view=2&img=0&item=10,-122.36546,47.56473,"(47.56473, -122.36546)"
Public Art,High Point Branch Library,3411 SW Raymond St,http://www.seattle.gov/arts/publicart/permanent.asp?cat=5&view=2&img=0&item=11,-122.37581,47.54804,"(47.54804, -122.37581)"
Public Art,Garfield Community Center,2323 E Cherry St,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=16,-122.30225,47.60775,"(47.60775, -122.30225)"
Public Art,Garfield Community Center,2323 E Cherry St,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=18,-122.30225,47.60775,"(47.60775, -122.30225)"
Public Art,Meadowbrook Community Center,10517 35th Ave NE,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=20,-122.2918,47.70544,"(47.70544, -122.2918)"
Public Art,Meadowbrook Community Center,10517 35th Ave NE,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=22,-122.2918,47.70544,"(47.70544, -122.2918)"
Public Art,Meadowbrook Community Center,10517 35th Ave NE,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=23,-122.2918,47.70544,"(47.70544, -122.2918)"
Public Art,Miller Community Center,330 19th Ave E,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=24,-122.30689,47.62176,"(47.62176, -122.30689)"
Public Art,Miller Community Center,330 19th Ave E,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=25,-122.30689,47.62176,"(47.62176, -122.30689)"
Public Art,Miller Community Center,330 19th Ave E,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=26,-122.30689,47.62176,"(47.62176, -122.30689)"
Public Art,Northgate Community Center,10510 5th Ave NE,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=27,-122.32265,47.70533,"(47.70533, -122.32265)"
Public Art,South Park Community Center,8319 8th Ave S,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=28,-122.32431,47.52832,"(47.52832, -122.32431)"
Public Art,Van Asselt Community Center,2820 S Myrtle St,http://www.seattle.gov/arts/publicart/permanent.asp?cat=2&view=2&img=0&item=29,-122.29536,47.53939,"(47.53939, -122.29536)"
Public Art,Montlake Branch Library,2401 24th Ave E,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=5&item=1,-122.302393,47.640565,"(47.640565, -122.302393)"
Public Art,Seattle Art Museum,100 University St,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=9&item=1,-122.33777,47.607402,"(47.607402, -122.33777)"
Public Art,Benaroya Hall,200 University St,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=9&item=2,-122.337173,47.607939,"(47.607939, -122.337173)"
Public Art,Sixth Ave And Seneca St,6th Ave and Seneca St,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=9&item=3,-122.331945,47.608578,"(47.608578, -122.331945)"
Public Art,Bergen Place Park,5420 22nd Ave NW,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=1&item=2,-122.384436,47.668408,"(47.668408, -122.384436)"
Public Art,Sturgus Park,904 Sturgus Ave S,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=1&item=3,-122.314212,47.594141,"(47.594141, -122.314212)"
Public Art,Mineral Springs Park,1500 N 105th St,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=1&item=4,-122.337812,47.705211,"(47.705211, -122.337812)"
Public Art,Occidental Park,Occidental Ave S and S Main St,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=1&item=6,-122.333128,47.600268,"(47.600268, -122.333128)"
Public Art,Woodland Park Zoo,5500 Phinney Ave N,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=1&item=7,-122.353686,47.668532,"(47.668532, -122.353686)"
Food Banks,Beacon Avenue Food Bank,6230 Beacon Ave S,,-122.300331,47.546769,"(47.546769, -122.300331)"
Food Banks,Bo Da Dao Trang,3909 S Sunny View Dr,http://acrs.org/programs/nutrition.htm,-122.284441,47.515561,"(47.515561, -122.284441)"
Food Banks,Central Area Motivation Program,722 18th Ave E,http://www.campseattle.org/Home/Food+Bank/default.aspx,-122.308541,47.625456,"(47.625456, -122.308541)"
Food Banks,Emergency Feeding Program,2615 S Jackson St,http://www.emergencyfeeding.org/,-122.298464,47.599165,"(47.599165, -122.298464)"
Food Banks,Indo-China Chinese Elderly Association,409 Maynard Ave S,http://acrs.org/programs/nutrition.htm,-122.325177,47.5991,"(47.5991, -122.325177)"
Food Banks,Lake City Food Bank,12707 30th Ave NE,http://www.northhelpline.org/,-122.296462,47.721181,"(47.721181, -122.296462)"
Food Banks,Phinney Ridge Food Bank,7500 Greenwood Ave N,http://www.prlc.org/foodbank.htm,-122.355178,47.683311,"(47.683311, -122.355178)"
Food Banks,Salvation Army Food Bank,1101 Pike St,http://salvationarmynw.org/volunteer/foodbank.asp,-122.328816,47.613412,"(47.613412, -122.328816)"
Food Banks,Seattle Indian Center,611 12th Ave S #300,http://www.seattleindiancenter.org/,-122.317349,47.597396,"(47.597396, -122.317349)"
Food Banks,Tahanan Filipino Services,5740 M L King Jr Way S,http://www.filcomseattle.org/index.htm,-122.28778,47.550936,"(47.550936, -122.28778)"
Food Banks,Volunteers Of America-Greenwood,9747 Greenwood Ave N,http://www.voaww.org/voa3f.cfm?SectionGroupsID=11&SectionListsID=11&PageID=234,-122.355521,47.699736,"(47.699736, -122.355521)"
Food Banks,Spiritual Miracles Food Bank,7422 South 126th Street,http://www.seattle.gov/humanservices/emergencyservices/FoodBanksSeattleKingCounty.pdf,-122.24084,47.49142,"(47.49142, -122.24084)"
Food Banks,Asian Counseling And Referral Services,720 8th Ave S,http://acrs.org/programs/nutrition.htm,-122.322334,47.596483,"(47.596483, -122.322334)"
Food Banks,Ballard Food Bank,7005 24th Ave NW,http://www.ballardfoodbank.org,-122.387661,47.679582,"(47.679582, -122.387661)"
Food Banks,Blessed Sacrament Food Bank,5050 8th Ave NE,http://www.blessed-sacrament.org/foodbank.html,-122.319416,47.665359,"(47.665359, -122.319416)"
Food Banks,Cambodian Senior Club,9800 8th Ave SW,http://acrs.org/programs/nutrition.htm,-122.345149,47.515155,"(47.515155, -122.345149)"
Food Banks,Cascade Immanuel Food Bank,1215 Thomas St,http://www.scn.org/frnf/immanuel.htm,-122.332595,47.620733,"(47.620733, -122.332595)"
Food Banks,Chicken Soup Brigade,1002 E Seneca St,http://www.lifelongaidsalliance.org/csb,-122.319318,47.612259,"(47.612259, -122.319318)"
Food Banks,Downtown Food Bank,1531 Western Ave 5th floor,http://www.pikemarketseniorcenter.org/,-122.341519,47.60863,"(47.60863, -122.341519)"
Food Banks,El Centro De La Raza,2524 16th Ave S,http://www.elcentrodelaraza.com/programs/foodbank.htm,-122.31198,47.580786,"(47.580786, -122.31198)"
Food Banks,Familyworks-Wallingford,1501 N 45th St,http://www.familyworksseattle.org/food_bank.htm,-122.339139,47.661302,"(47.661302, -122.339139)"
Food Banks,Friendly Island Of Tonga Seniors,8319 8th Ave S,http://acrs.org/programs/nutrition.htm,-122.322996,47.528846,"(47.528846, -122.322996)"
Food Banks,Jewish Family Service Food Bank,1601 16th Ave,http://www.jfsseattle.org/services/emergency.html,-122.311587,47.615313,"(47.615313, -122.311587)"
Food Banks,Korean Senior Club Ii,153 14th Ave S,http://acrs.org/programs/nutrition.htm,-122.314268,47.601242,"(47.601242, -122.314268)"
Food Banks,Northwest Community Services,4205 Rainier Ave S,,-122.288711,47.565566,"(47.565566, -122.288711)"
Food Banks,Operational Emergency Center,11827 Renton Ave S,http://www.oecagency.org/services.php,-122.245348,47.496876,"(47.496876, -122.245348)"
Food Banks,Providence Regina House,8201 10th Ave S,http://www.providence.org/washington/regina_house/default.htm,-122.320351,47.529771,"(47.529771, -122.320351)"
Food Banks,Puget Sound Labor Agency,2800 1st Ave,http://pslaonline.org/PSLA%20Preview/Our%20Services.htm,-122.351499,47.616432,"(47.616432, -122.351499)"
Food Banks,Salvation Army White Center,9050 16th Ave SW,http://salvationarmynw.org/volunteer/foodbank.asp,-122.354989,47.522378,"(47.522378, -122.354989)"
Food Banks,Samoan Senior Club,8319 8th Ave S,http://acrs.org/programs/nutrition.htm,-122.322996,47.528846,"(47.528846, -122.322996)"
Food Banks,Seattle Korean Elders Association,104 17th Ave,http://acrs.org/programs/nutrition.htm,-122.310136,47.601781,"(47.601781, -122.310136)"
Food Banks,Society Of St. Vincent De Paul-Georgetown Service Center,5950 4th Ave S,http://www.stvincentdepaul-seattle.org/index.html,-122.329456,47.549814,"(47.549814, -122.329456)"
Food Banks,The Food Bank At St. Marys,611 20th Ave,http://www.seniorservices.org/online/detail.asp?id=3249&case=1,-122.306445,47.60728,"(47.60728, -122.306445)"
Food Banks,University District Service League,4731 15th Ave NE,http://www.udistrictfoodbank.org/,-122.312083,47.66331,"(47.66331, -122.312083)"
Food Banks,Vietnamese Friendship Association,1017 S Jackson St,http://acrs.org/programs/nutrition.htm,-122.31938,47.599102,"(47.599102, -122.31938)"
Food Banks,West Seattle Food Bank,3518 SW Genesee St.,http://www.westseattlefoodbank.org/,-122.376998,47.564761,"(47.564761, -122.376998)"
Monorail,Seattle Center,305 Harrison St,http://www.seattlemonorail.com/,-122.349731,47.621256,"(47.621256, -122.349731)"
Monorail,Westlake Mall,5th Ave & Pine St,http://www.seattlemonorail.com/,-122.336842,47.6119,"(47.6119, -122.336842)"
South Lake Union Trolley,Fred Hutchinson Cancer Center Station,Fairview Ave N & Campus Drive,http://www.seattlestreetcar.org/map/,-122.332174,47.627715,"(47.627715, -122.332174)"
South Lake Union Trolley,Terry & Mercer Station,Terry Ave N & Mercer St,http://www.seattlestreetcar.org/map/,-122.337042,47.623296,"(47.623296, -122.337042)"
South Lake Union Trolley,Group Health Station,Terry Ave N & Thomas St,http://www.seattlestreetcar.org/map/,-122.337074,47.6209,"(47.6209, -122.337074)"
South Lake Union Trolley,Seattle Childrens Hospital Station,Westlake Ave & 7th Ave,http://www.seattlestreetcar.org/map/,-122.337842,47.61528,"(47.61528, -122.337842)"
